noe_barkhord_id,noe_barkhord,naqayes_moaser_rah_id,vaze_roshanaei_id,vaze_roshanaei,sharayet_sathe_rah_id,sharayet_sathe_rah,noe_shane_id,noe_shane,mavane_did_id,vaze_hava_id,vaze_hava,khatkeshi_id,khatkeshi,noe_tasadof_id,noe_tasadof
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه با شیء ثابت,9,3,شب با روشنایی کافی ,4,خشک و معمولی ,,شانه ندارد ,6,2,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد و دوبل,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه با شیء ثابت,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
1,نقلیه با عابر,9,2,روز,1,خشک و معمولی,,شانه ندارد ,6,4,صاف,,مقطع,2,جرحی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,2,مرطوب و خیس,,شانه ندارد ,6,2,بارانی,,مقطع,1,خسارتی
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی,,شانه ندارد ,6,4,صاف,,ندارد,2,جرحی
3,وسیله نقلیه با موتور سیکلت,9,3,شب با روشنایی کافی ,1,خشک و معمولی,,شانه ندارد ,6,4,صاف,,مقطع,2,جرحی
1,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی,,شانه ندارد ,6,4,صاف,,مقطع,2,جرحی
4,وسیله نقلیه با چند وسیله نقلیه,9,2,روز,4,خشک و معمولی,,درج نشده,6,4,صاف ,,درج نشده,1,خسارتی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه خاکی ,6,4,صاف ,,مقطع,1,خسارتی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد ,6,4,صاف ,,مقطع,1,خسارتی
1,وسیله نقلیه با عابر,9,2,روز,4,خشک و معمولی,,شانه آسفالته,6,4,صاف,,درج نشده,3,فوتی
2,وسیله نقلیه با دوچرخه و چند وسیله,9,1,طلوع,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,3,فوتی
3,موتورسیکلت با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,1,4,صاف,,ندارد,2,جرحی
3,موتورسیکلت با یک وسیله نقلیه,9,3,شب با روشنایی کافی,4,خشک و معمولی,,شانه ندارد,6,1,ابری,,دوبل,2,جرحی
1,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,2,مرطوب و خیس,,شانه خاکی,6,4,صاف,,مقطع,1,خسارتی
5,وسیله نقلیه با یک وسیله نقلیه,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد,6,2,بارانی,,مقطع,1,خسارتی
4,وسیله نقلیه با چند وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,1,خسارتی
1,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد,6,2,بارانی,,مقطع,2,جرحی
1,موتور سیکلت با عابر,9,3,شب با روشنایی کافی,4,مرطوب و خیس,,شانه ندارد,6,2,بارانی,,ممتد,2,جرحی
3,وسیله نقلیه با موتور سیکلت,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ممتد,2,جرحی
3,وسیله نقلیه با موتور سیکلت,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
5,وسیله نقلیه با شی ثابت,9,3,شب با روشنایی کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
1,وسیله نقلیه با عابر,9,4,شب بدون روشنایی کافی,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,2,جرحی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,1,خسارتی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,1,خسارتی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,1,خسارتی
5,وسیله نقلیه با وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,مقطع,1,خسارتی
3,وسیله نقلیه -موتور سیکلت,9,3,ب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
1,موتور سیکلت-عابر ,9,5,غروب,1,خشک و معمولی ,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
3,وسیله نقلیه -موتور سیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد,6,4,صاف,,ممتد,2,جرحی
3,وسیله نقلیه -موتور سیکلت,9,3,شب با نور کافی ,1,خشک و معمولی ,,شانه ندارد,6,4,صاف,,مقطع,2,جرحی
1,وسیله نقلیه -عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد,6,4,صاف,,ندارد,2,جرحی
5,وسیله نقلیه-وسیله نقلیه,4,2,روز,1,خشک و معمولی ,,شانه ندارد,6,4,صاف,,ندارد,1,خسارتی
4,چند وسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد,6,2,بارانی,,مقطع,1,خسارتی
5,وسیله نقلیه -ئسیله نقلیه,9,2,روز,2,مرطوب و خیس ,,شانه ندارد,6,2,بارانی,,مقطع,1,خسارتی
5,وسیله نقلیه -ئسیله نقلیه,9,3,شب با نور کافی ,2,مرطوب و خیس ,,شانه ندارد,6,2,بارانی,,مقطع,1,خسارتی
4,وسیله نقلیه - چند وسیله نقلیه,9,2,روز,2,مرطوب و خیس,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,2,مرطوب و خیس,,شانه ندارد ,6,2,بارانی,,ندارد,1,خسارتی 
2,دوچرخه -  وسیله نقلیه,9,3,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی 
7,,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,درج نشده,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,وسیله نقلیه - عابر,9,2,روز,4,,,شانه ندارد ,6,1,ابری,,ندارد,2,جرحی
5,وسیله نفیله - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,2,3,,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,1,خسارتی 
5,وسیله نقلیه - وسیله نقلیه,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد ,6,2,بارانی,,منقطع,2,جرحی
3,وسیله نقلیه - موتور سیکلت ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,موتورسیکلت - وسیله نقلیه,9,3,شب با روشنایی کافی,4,,,شانه ندارد ,6,2,,,منقطع,2,جرحی
1,وسیله نقلیه - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
4,وسیله نقلیه - چند وسیله نقلیه,9,3,شب با روشنایی کافی,4,,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه - وسیله نقلیه,9,5,غروب,4,,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد ,6,2,بارانی,,منقطع,2,جرحی
3,وسیله نقلیه - موتور سیکلت ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
1,وسیله نقلیه - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه - موتور سیکلت ,9,3,شب با روشنایی کافی,4,,,شانه ندارد ,6,2,بارانی,,منقطع,2,جرحی
1,موتورسیکلت - عابر,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد ,6,1,ابری,,منقطع,2,جرحی
1,وسیله نقلیه - عابر,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد ,6,1,ابری,,منقطع,2,جرحی
5,وسیله نقلیه - سایر موارد,4,2,روز,4,,,شانه ندارد ,6,4,صاف,,منقطع,1,خسارتی
5,وسیله نقلیه - شی ثابت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,1,خسارتی
1,وسیله نقلیه - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
4,وسیله نقلیه - چند وسیله نقلیه,9,3,شب با روشنایی کافی,4,,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
1,وسیله نقلیه - عابر,9,4,شب بدون نور کافی,4,,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,وسیله نقلیه - عابر,4,2,روز,1,خشک و معمولی ,,شانه اسفالته,6,4,صاف ,,ندارد,2,جرحی
4,وسیله نقلیه - چند وسیله نقلیه,9,2,روز,4,,,شانه ندارد,6,4,صاف,,ندارد,1,خسارتی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,4,,,شانه ندارد,6,4,صاف,,ندارد,1,خسارتی
4,وسیله نقلیه - چند وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,1,خسارتی
1,وسیله نقلیه - عابر,4,5,غروب,4,,,شانه خاکی,6,4,صاف ,,ندارد,2,جرحی
1,وسیله نقلیه - عابر,9,3,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
4,چند وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
1,وسیله نقلیه - وسیله نقلیه و عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,10,4,صاف ,,منقطع,2,جرحی
1,موتورسیکلت - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه - موتور سیکلت ,9,5,غروب,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,وسیله نقلیه - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
4,وسیله نقلیه - چند وسیله نقلیه,9,2,روز,2,مرطوب و خیس,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,1,خسارتی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,منقطع,1,خسارتی
1,موتورسیکلت - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,2,جرحی
1,وسیله نقلیه - عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
5,وسیله نقلیه - شی ثابت,9,2,روز,1,خشک و معمولی,,شانه ندارد,6,4,صاف,,ندارد,1,خسارتی
3,موتورسیکلت - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد - منقطع,2,جرحی
5,وسیله نقلیه - وسیله نقلیه,9,3,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه - موتور سیکلت ,9,3,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ممتد,2,جرحی
3,موتورسیکلت - وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
3,موتورسیکلت,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
2,وسیله نقلیه -  دوچرخه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,2,جرحی
1,وسیله نقلیه - عابر,9,3,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
5,وسیله نقلیه - شی ثابت,9,3,شب با روشنایی کافی,2,مرطوب و خیس,,شانه ندارد ,6,2,بارانی,,ندارد,2,جرحی
1,وسیله نقلیه با عابر,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
1,وسیله نقلیه - وسیله نقلیه و عابر,9,2,روز,4,,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,4,درج نشده,,شانه ندارد ,6,1,ابری,,منقطع,2,جرحی
7,,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,1,ابری,,منقطع,2,جرحی
7,,9,2,روز,4,درج نشده,,شانه ندارد ,6,2,بارانی,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
7,,4,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,1,طلوع ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
7,,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,درج نشده,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,4,درج نشده,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,3,فوتی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,12,2,روز,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,2,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه آسفالته ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,4,درج نشده,,شانه آسفالته ,6,2,بارانی,,منقطع,2,جرحی
7,,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,5,2,بارانی,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه آسفالته ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,2,مرطوب و خیس ,,شانه ندارد ,6,1,ابری,,منقطع,1,خسارتی 
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,2,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,4,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,4,درج نشده,,شانه خاکی ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه - موتور سیکلت ,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,3,4,صاف ,,ندارد,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,4,درج نشده,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
1,وسیله نقلیه - عابر,4,2,روز,1,خشک و معمولی ,,شانه اسفالته,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,1,خسارتی 
7,,9,2,روز,4,درج نشده,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,2,جرحی
7,,9,5,غروب ,4,درج نشده,,شانه ندارد ,10,4,صاف ,,ممتد,2,جرحی
7,,4,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,1,ابری,,منقطع,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,2,جرحی
7,,9,1,طلوع ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,1,خسارتی 
7,,9,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,1,خسارتی 
7,,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,ندارد,1,خسارتی 
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
7,,4,3,شب با روشنایی کافی ,2,مرطوب و خیس ,,شانه ندارد ,4,2,بارانی,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,4,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,2,2,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,2,جرحی
3,موتورسیکلت با حیوان/احشام,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,5,غروب ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
1,وسیله نقلیه با عابر,9,3,شب با روشنایی کافی ,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
3,وسیله نقلیه با موتورسیکلت,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
1,وسیله نقلیه با عابر,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,2,جرحی
5,وسیله نقلیه با یک وسیله نقلیه,9,2,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,2,جرحی
